,season,week,link
402,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-dolphins.cfm/date/11-14-10/time/1300
403,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-bears.cfm/date/11-14-10/time/1300
404,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-bills.cfm/date/11-14-10/time/1300
405,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-browns.cfm/date/11-14-10/time/1300
406,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-buccaneers.cfm/date/11-14-10/time/1300
407,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-broncos.cfm/date/11-14-10/time/1605
408,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-49ers.cfm/date/11-14-10/time/1615
409,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-cardinals.cfm/date/11-14-10/time/1615
410,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-giants.cfm/date/11-14-10/time/1615
411,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-steelers.cfm/date/11-14-10/time/2020
412,2010,10,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-redskins.cfm/date/11-15-10/time/2030
413,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-dolphins.cfm/date/11-18-10/time/2020
414,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-steelers.cfm/date/11-21-10/time/1300
415,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-jets.cfm/date/11-21-10/time/1300
416,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-panthers.cfm/date/11-21-10/time/1300
417,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-titans.cfm/date/11-21-10/time/1300
418,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-cowboys.cfm/date/11-21-10/time/1300
419,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-vikings.cfm/date/11-21-10/time/1300
420,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-bengals.cfm/date/11-21-10/time/1300
421,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-jaguars.cfm/date/11-21-10/time/1300
422,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cardinals-@-chiefs.cfm/date/11-21-10/time/1300
423,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-saints.cfm/date/11-21-10/time/1605
424,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-rams.cfm/date/11-21-10/time/1605
425,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-49ers.cfm/date/11-21-10/time/1605
426,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-patriots.cfm/date/11-21-10/time/1615
427,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-eagles.cfm/date/11-21-10/time/2020
428,2010,11,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-chargers.cfm/date/11-22-10/time/2030
429,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-lions.cfm/date/11-25-10/time/1230
430,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-cowboys.cfm/date/11-25-10/time/1615
431,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-jets.cfm/date/11-25-10/time/2020
432,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-redskins.cfm/date/11-28-10/time/1300
433,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-bills.cfm/date/11-28-10/time/1300
434,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-texans.cfm/date/11-28-10/time/1300
435,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-giants.cfm/date/11-28-10/time/1300
436,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-browns.cfm/date/11-28-10/time/1300
437,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-ravens.cfm/date/11-28-10/time/1615
438,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-bears.cfm/date/11-28-10/time/1615
439,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-falcons.cfm/date/11-28-10/time/1300
440,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/dolphins-@-raiders.cfm/date/11-28-10/time/1605
441,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-seahawks.cfm/date/11-28-10/time/1605
442,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-broncos.cfm/date/11-28-10/time/1615
443,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chargers-@-colts.cfm/date/11-28-10/time/2020
444,2010,12,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-cardinals.cfm/date/11-29-10/time/2030
445,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-eagles.cfm/date/12-02-10/time/2020
446,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-vikings.cfm/date/12-05-10/time/1300
447,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-dolphins.cfm/date/12-05-10/time/1300
448,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-titans.cfm/date/12-05-10/time/1300
449,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-chiefs.cfm/date/12-05-10/time/1300
450,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-giants.cfm/date/12-05-10/time/1300
451,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-lions.cfm/date/12-05-10/time/1300
452,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-packers.cfm/date/12-05-10/time/1300
453,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-bengals.cfm/date/12-05-10/time/1300
454,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-buccaneers.cfm/date/12-05-10/time/1615
455,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-chargers.cfm/date/12-05-10/time/1605
456,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-seahawks.cfm/date/12-05-10/time/1615
457,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-colts.cfm/date/12-05-10/time/1615
458,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-cardinals.cfm/date/12-05-10/time/1615
459,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-ravens.cfm/date/12-05-10/time/2020
460,2010,13,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-patriots.cfm/date/12-06-10/time/2030
461,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-titans.cfm/date/12-09-10/time/2020
462,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-jaguars.cfm/date/12-12-10/time/1300
463,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-steelers.cfm/date/12-12-10/time/1300
464,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-bears.cfm/date/12-12-10/time/1615
465,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-bills.cfm/date/12-12-10/time/1300
466,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-lions.cfm/date/12-12-10/time/1300
467,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-panthers.cfm/date/12-12-10/time/1300
468,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-redskins.cfm/date/12-12-10/time/1300
469,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-saints.cfm/date/12-12-10/time/1605
470,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-49ers.cfm/date/12-12-10/time/1605
471,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/dolphins-@-jets.cfm/date/12-12-10/time/1615
472,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-cardinals.cfm/date/12-12-10/time/1615
473,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-chargers.cfm/date/12-12-10/time/1615
474,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-cowboys.cfm/date/12-12-10/time/2020
475,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-texans.cfm/date/12-13-10/time/2030
476,2010,14,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-vikings.cfm/date/12-13-10/time/1920
477,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-chargers.cfm/date/12-16-10/time/2020
478,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-rams.cfm/date/12-19-10/time/1300
479,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-titans.cfm/date/12-19-10/time/1300
480,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-colts.cfm/date/12-19-10/time/1300
481,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cardinals-@-panthers.cfm/date/12-19-10/time/1300
482,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-bengals.cfm/date/12-19-10/time/1300
483,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-dolphins.cfm/date/12-19-10/time/1300
484,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-giants.cfm/date/12-19-10/time/1300
485,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-cowboys.cfm/date/12-19-10/time/1300
486,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-buccaneers.cfm/date/12-19-10/time/1300
487,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-ravens.cfm/date/12-19-10/time/1300
488,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-seahawks.cfm/date/12-19-10/time/1605
489,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-steelers.cfm/date/12-19-10/time/1615
490,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-raiders.cfm/date/12-19-10/time/1615
491,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-patriots.cfm/date/12-19-10/time/2020
492,2010,15,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-vikings.cfm/date/12-20-10/time/2030
493,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-steelers.cfm/date/12-23-10/time/2020
494,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-cardinals.cfm/date/12-25-10/time/1930
495,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-dolphins.cfm/date/12-26-10/time/1300
496,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-eagles.cfm/date/12-26-10/time/2020
497,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-jaguars.cfm/date/12-26-10/time/1300
498,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-rams.cfm/date/12-26-10/time/1300
499,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-buccaneers.cfm/date/12-26-10/time/1615
500,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-bills.cfm/date/12-26-10/time/1300
501,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-bears.cfm/date/12-26-10/time/1300
502,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-browns.cfm/date/12-26-10/time/1300
503,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-chiefs.cfm/date/12-26-10/time/1300
504,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-raiders.cfm/date/12-26-10/time/1605
505,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-broncos.cfm/date/12-26-10/time/1605
506,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-packers.cfm/date/12-26-10/time/1615
507,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chargers-@-bengals.cfm/date/12-26-10/time/1605
508,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-falcons.cfm/date/12-27-10/time/2030
509,2010,16,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-eagles.cfm/date/12-28-10/time/2000
510,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-giants.cfm/date/09-05-12/time/2030
511,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-bears.cfm/date/09-09-12/time/1300
512,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-browns.cfm/date/09-09-12/time/1300
513,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-jets.cfm/date/09-09-12/time/1300
514,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-saints.cfm/date/09-09-12/time/1300
515,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-titans.cfm/date/09-09-12/time/1300
516,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-vikings.cfm/date/09-09-12/time/1300
517,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/dolphins-@-texans.cfm/date/09-09-12/time/1300
518,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-lions.cfm/date/09-09-12/time/1300
519,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-chiefs.cfm/date/09-09-12/time/1300
520,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-packers.cfm/date/09-09-12/time/1625
521,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-buccaneers.cfm/date/09-09-12/time/1625
522,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-cardinals.cfm/date/09-09-12/time/1625
523,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-broncos.cfm/date/09-09-12/time/2020
524,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-ravens.cfm/date/09-10-12/time/1900
525,2012,1,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chargers-@-raiders.cfm/date/09-10-12/time/2215
526,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-packers.cfm/date/09-13-12/time/2020
527,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-giants.cfm/date/09-16-12/time/1300
528,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cardinals-@-patriots.cfm/date/09-16-12/time/1300
529,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-colts.cfm/date/09-16-12/time/1300
530,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-panthers.cfm/date/09-16-12/time/1300
531,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-bills.cfm/date/09-16-12/time/1300
532,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-eagles.cfm/date/09-16-12/time/1300
533,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-dolphins.cfm/date/09-16-12/time/1300
534,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-bengals.cfm/date/09-16-12/time/1300
535,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-jaguars.cfm/date/09-16-12/time/1300
536,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-seahawks.cfm/date/09-16-12/time/1605
537,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-rams.cfm/date/09-16-12/time/1605
538,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-steelers.cfm/date/09-16-12/time/1625
539,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-chargers.cfm/date/09-16-12/time/1625
540,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-49ers.cfm/date/09-16-12/time/2020
541,2012,2,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-falcons.cfm/date/09-17-12/time/2030
542,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-panthers.cfm/date/09-20-12/time/2020
543,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-bears.cfm/date/09-23-12/time/1300
544,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-cowboys.cfm/date/09-23-12/time/1300
545,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-vikings.cfm/date/09-23-12/time/1300
546,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-titans.cfm/date/09-23-12/time/1300
547,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-redskins.cfm/date/09-23-12/time/1300
548,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-dolphins.cfm/date/09-23-12/time/1300
549,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-saints.cfm/date/09-23-12/time/1300
550,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-browns.cfm/date/09-23-12/time/1300
551,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-colts.cfm/date/09-23-12/time/1300
552,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-cardinals.cfm/date/09-23-12/time/1605
553,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-chargers.cfm/date/09-23-12/time/1605
554,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-broncos.cfm/date/09-23-12/time/1625
555,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-raiders.cfm/date/09-23-12/time/1625
556,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-ravens.cfm/date/09-23-12/time/2020
557,2012,3,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-seahawks.cfm/date/09-24-12/time/2030
558,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-ravens.cfm/date/09-27-12/time/2020
559,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-bills.cfm/date/09-30-12/time/1300
560,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-lions.cfm/date/09-30-12/time/1300
561,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/panthers-@-falcons.cfm/date/09-30-12/time/1300
562,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/49ers-@-jets.cfm/date/09-30-12/time/1300
563,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chargers-@-chiefs.cfm/date/09-30-12/time/1300
564,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-texans.cfm/date/09-30-12/time/1300
565,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-rams.cfm/date/09-30-12/time/1300
566,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/dolphins-@-cardinals.cfm/date/09-30-12/time/1605
567,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-broncos.cfm/date/09-30-12/time/1605
568,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-jaguars.cfm/date/09-30-12/time/1605
569,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-packers.cfm/date/09-30-12/time/1625
570,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-buccaneers.cfm/date/09-30-12/time/1625
571,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-eagles.cfm/date/09-30-12/time/2020
572,2012,4,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-cowboys.cfm/date/10-01-12/time/2030
573,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cardinals-@-rams.cfm/date/10-04-12/time/2020
574,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/falcons-@-redskins.cfm/date/10-07-12/time/1300
575,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/eagles-@-steelers.cfm/date/10-07-12/time/1300
576,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-colts.cfm/date/10-07-12/time/1300
577,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-giants.cfm/date/10-07-12/time/1300
578,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-vikings.cfm/date/10-07-12/time/1625
579,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/dolphins-@-bengals.cfm/date/10-07-12/time/1300
580,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-chiefs.cfm/date/10-07-12/time/1300
581,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-panthers.cfm/date/10-07-12/time/1605
582,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bears-@-jaguars.cfm/date/10-07-12/time/1605
583,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-patriots.cfm/date/10-07-12/time/1625
584,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-49ers.cfm/date/10-07-12/time/1625
585,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chargers-@-saints.cfm/date/10-07-12/time/2020
586,2012,5,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/texans-@-jets.cfm/date/10-08-12/time/2030
587,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-titans.cfm/date/10-11-12/time/2020
588,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bengals-@-browns.cfm/date/10-14-12/time/1300
589,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-jets.cfm/date/10-14-12/time/1300
590,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/chiefs-@-buccaneers.cfm/date/10-14-12/time/1300
591,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/raiders-@-falcons.cfm/date/10-14-12/time/1300
592,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-ravens.cfm/date/10-14-12/time/1300
593,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-eagles.cfm/date/10-14-12/time/1300
594,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/rams-@-dolphins.cfm/date/10-14-12/time/1300
595,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-seahawks.cfm/date/10-14-12/time/1605
596,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/bills-@-cardinals.cfm/date/10-14-12/time/1605
597,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/vikings-@-redskins.cfm/date/10-14-12/time/1625
598,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/giants-@-49ers.cfm/date/10-14-12/time/1625
599,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-texans.cfm/date/10-14-12/time/2020
600,2012,6,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/broncos-@-chargers.cfm/date/10-15-12/time/2030
601,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/seahawks-@-49ers.cfm/date/10-18-12/time/2020
602,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/titans-@-bills.cfm/date/10-21-12/time/1300
603,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cardinals-@-vikings.cfm/date/10-21-12/time/1300
604,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/browns-@-colts.cfm/date/10-21-12/time/1300
605,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/ravens-@-texans.cfm/date/10-21-12/time/1300
606,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/packers-@-rams.cfm/date/10-21-12/time/1300
607,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/cowboys-@-panthers.cfm/date/10-21-12/time/1300
608,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/redskins-@-giants.cfm/date/10-21-12/time/1300
609,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/saints-@-buccaneers.cfm/date/10-21-12/time/1300
610,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jets-@-patriots.cfm/date/10-21-12/time/1625
611,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-raiders.cfm/date/10-21-12/time/1625
612,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/steelers-@-bengals.cfm/date/10-21-12/time/2020
613,2012,7,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/lions-@-bears.cfm/date/10-22-12/time/2030
614,2012,8,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/buccaneers-@-vikings.cfm/date/10-25-12/time/2020
615,2012,8,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/patriots-@-rams.cfm/date/10-28-12/time/1300
616,2012,8,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/colts-@-titans.cfm/date/10-28-12/time/1300
617,2012,8,http://www.vegasinsider.com/nfl/odds/las-vegas/line-movement/jaguars-@-packers.cfm/date/10-28-12/time/1300
